Reaction ID	Reaction name	Lower bound	Reaction equation	GPR	Pathway
MALTTTRabc	maltotetraose transport via ABC system	0.0	1.0 maltttr_e + 1.0 h2o_c + 1.0 atp_c -> 1.0 pi_c + 1.0 h_c + 1.0 adp_c + 1.0 maltttr_c	((SCO6603 and SCO2944 and SCO2229 and SCO6007 and SCO3503 and SCO0533 and SCO1537 and SCO2660 and SCO1058 and SCO2432 and SCO6087 and SCO7487 and SCO1886 and SCO5234 and SCO3482 and SCO0540 and SCO6602 and SCO2230 and SCO3504 and SCO1057 and SCO2231 and SCO2969 and SCO1707 and SCO3706 and SCO5258 and SCO4936 and SCO5648 and SCO6062 and SCO1621 and SCO3453 and SCO2931 and SCO3089 and SCO5116 and SCO5923 and SCO5480 and SCO4830 and SCO5121 and SCO6095 and SCO5668 and SCO4240 and SCO7545 and SCO1032))	Transport, Membrane
MANt2	D-mannose transport in via proton symport	0.0	1.0 man_e + 1.0 h_e -> 1.0 h_c + 1.0 man_c	()	Transport, Membrane
MELIBt2	melibiose transport in via symport	0.0	1.0 h_e + 1.0 melib_e -> 1.0 melib_c + 1.0 h_c	()	Transport, Membrane
MELTt2	melibiitol transport in via symport	0.0	1.0 melt_e + 1.0 h_e -> 1.0 h_c + 1.0 melt_c	()	Transport, Membrane
MEOHtr	Methanol reversible transport via diffusion	-1000.0	1.0 meoh_e <=> 1.0 meoh_c	(s0001)	Transport, Membrane
METabc	L-methionine transport via ABC system	0.0	1.0 met_DASH_L_e + 1.0 h2o_c + 1.0 atp_c -> 1.0 pi_c + 1.0 met_DASH_L_c + 1.0 adp_c + 1.0 h_c	((SCO1557 and SCO1558 and SCO2969 and SCO1559 and SCO3824 and SCO5258 and SCO4936 and SCO5648 and SCO2831 and SCO6062 and SCO1621 and SCO1367 and SCO5712 and SCO3453 and SCO5870 and SCO2931 and SCO5452 and SCO3089 and SCO6367 and SCO5116 and SCO5035 and SCO5923 and SCO7567 and SCO4666 and SCO2674 and SCO0818 and SCO5480 and SCO3418 and SCO2257 and SCO4830 and SCO5121 and SCO3755 and SCO3752 and SCO3111 and SCO5668 and SCO7545 and SCO2422 and SCO1032 and SCO5777))	Transport, Membrane
MNLabc	mannitol transport via ABC system	0.0	1.0 h2o_c + 1.0 mnl_e + 1.0 atp_c -> 1.0 mnl_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c	((SCO1898 and SCO1057 and SCO1899 and SCO1900 and SCO2969 and SCO1707 and SCO3706 and SCO5258 and SCO4936 and SCO5648 and SCO6062 and SCO1621 and SCO3453 and SCO2931 and SCO3089 and SCO5116 and SCO5923 and SCO5480 and SCO4830 and SCO5121 and SCO6095 and SCO5668 and SCO4240 and SCO7545 and SCO1032))	Transport, Membrane
MNt2	manganese (Mn+2) transport in via proton symport	0.0	1.0 h_e + 1.0 mn2_e -> 1.0 mn2_c + 1.0 h_c	(SCO4993)	Transport, Membrane
N2Ot	nitrious oxide transport via diffusion	-1000.0	1.0 n2o_e <=> 1.0 n2o_c	(s0001)	Transport, Membrane
NMNPt	NMN permease	0.0	1.0 nmn_e -> 1.0 nmn_c	(SCO1442)	Transport, Membrane
ORNabc	ornithine transport via ABC system	0.0	1.0 h2o_c + 1.0 orn_e + 1.0 atp_c -> 1.0 pi_c + 1.0 orn_c + 1.0 h_c + 1.0 adp_c	((SCO2828 and SCO2829 and SCO2830 and SCO2969 and SCO1707 and SCO3706 and SCO1559 and SCO5258 and SCO4936 and SCO5648 and SCO2831 and SCO6062 and SCO5479 and SCO1621 and SCO1367 and SCO3453 and SCO5870 and SCO2931 and SCO3089 and SCO7181 and SCO5116 and SCO5115 and SCO6111 and SCO5035 and SCO5923 and SCO7567 and SCO4666 and SCO0818 and SCO5480 and SCO4830 and SCO5120 and SCO5121 and SCO6095 and SCO3755 and SCO3111 and SCO5668 and SCO2422 and SCO1032 and SCO5777 and SCO3161))	Transport, Membrane
OROTt2_2	Orotate transport via proton symport (2 H)	0.0	1.0 orot_e + 2.0 h_e -> 2.0 h_c + 1.0 orot_c	(SCO5436 or SCO4498)	Transport, Membrane
PACALDt2r	phenylacetaldehyde reversible transport via proton symport	-1000.0	1.0 pacald_e + 1.0 h_e <=> 1.0 h_c + 1.0 pacald_c	()	Transport, Membrane
PHEt2r	L-phenylalanine reversible transport via proton symport	-1000.0	1.0 phe_DASH_L_e + 1.0 h_e <=> 1.0 h_c + 1.0 phe_DASH_L_c	(SCO6734 or SCO2914 or SCO2631 or SCO2628)	Transport, Membrane
PNTOt4	Pantothenate sodium symporter	0.0	1.0 pnto_DASH_R_e + 1.0 na1_e -> 1.0 na1_c + 1.0 pnto_DASH_R_c	(SCO5229)	Transport, Membrane
PPAt4	Na+/Propionate symporter	0.0	1.0 ppa_e + 1.0 na1_e -> 1.0 ppa_c + 1.0 na1_c	(SCO5229)	Transport, Membrane
PROabc	L-proline transport via ABC system	0.0	1.0 h2o_c + 1.0 pro_DASH_L_e + 1.0 atp_c -> 1.0 pro_DASH_L_c + 1.0 pi_c + 1.0 adp_c + 1.0 h_c	((SCO2969 and SCO1707 and SCO3706 and SCO1559 and SCO5258 and SCO4936 and SCO5648 and SCO2831 and SCO6062 and SCO1621 and SCO1367 and SCO5712 and SCO3453 and SCO5870 and SCO2931 and SCO3089 and SCO5116 and SCO6111 and SCO5035 and SCO5923 and SCO7567 and SCO4666 and SCO0818 and SCO5480 and SCO4830 and SCO5120 and SCO5121 and SCO6095 and SCO3755 and SCO3111 and SCO5668 and SCO4240 and SCO7545 and SCO5777 and SCO1620 and SCO4831 and SCO4832) or (SCO1620 and SCO4831 and SCO2969 and SCO1707 and SCO3706 and SCO1559 and SCO5258 and SCO4936 and SCO5648 and SCO2831 and SCO6062 and SCO1621 and SCO5712 and SCO3453 and SCO2931 and SCO5116 and SCO5035 and SCO5923 and SCO7567 and SCO4666 and SCO5480 and SCO4830 and SCO5120 and SCO5121 and SCO6095 and SCO3755 and SCO5668 and SCO4240 and SCO7545 and SCO2422 and SCO5777))	Transport, Membrane
PROt2r	L-proline reversible transport via proton symport	-1000.0	1.0 h_e + 1.0 pro_DASH_L_e <=> 1.0 pro_DASH_L_c + 1.0 h_c	(SCO7395 or SCO5468 or SCO6690 or SCO1010 or SCO1225 or SCO2336 or SCO7395 or SCO5468 or SCO6690 or SCO1010 or SCO1225 or SCO2336)	Transport, Membrane
PROt4	Na+/Proline-L symporter	0.0	1.0 na1_e + 1.0 pro_DASH_L_e -> 1.0 na1_c + 1.0 pro_DASH_L_c	(SCO5229)	Transport, Membrane
PTRCabc	putrescine transport via ABC system	0.0	1.0 h2o_c + 1.0 atp_c + 1.0 ptrc_e -> 1.0 ptrc_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c	((SCO5658 and SCO5667 and SCO5658 and SCO5667 and SCO2969 and SCO1707 and SCO3706 and SCO1559 and SCO5258 and SCO4936 and SCO5648 and SCO2831 and SCO6062 and SCO1621 and SCO5712 and SCO3453 and SCO2931 and SCO5116 and SCO5923 and SCO4666 and SCO0818 and SCO5480 and SCO4830 and SCO5121 and SCO6095 and SCO3755 and SCO5668 and SCO4240 and SCO7545 and SCO1032 and SCO5777 and SCO5669 and SCO5670))	Transport, Membrane
PTRCt2	putrescine transport in via proton symport	0.0	1.0 h_e + 1.0 ptrc_e -> 1.0 ptrc_c + 1.0 h_c	(SCO5057)	Transport, Membrane
PYRt2r	pyruvate reversible transport via proton symport	-1000.0	1.0 h_e + 1.0 pyr_e <=> 1.0 pyr_c + 1.0 h_c	()	Transport, Membrane
RAFt2	raffinose transport in via symport	0.0	1.0 h_e + 1.0 raffin_e -> 1.0 raffin_c + 1.0 h_c	()	Transport, Membrane
RIBabc	D-ribose transport via ABC system	0.0	1.0 h2o_c + 1.0 atp_c + 1.0 rib_DASH_D_e -> 1.0 rib_DASH_D_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c	((SCO6259 and SCO6010 and SCO4886 and SCO6567 and SCO0811 and SCO2405 and SCO5777 and SCO2746 and SCO6981 and SCO6568 and SCO0809 and SCO2747 and SCO2749) or (SCO6070 and SCO6257 and SCO6979 and SCO6258 and SCO6980 and SCO6259 and SCO6010 and SCO4886 and SCO6567 and SCO0811 and SCO2405 and SCO2746 and SCO6981))	Transport, Membrane
RMNabc	L-rhamnose transport via ABC system	0.0	1.0 h2o_c + 1.0 atp_c + 1.0 rmn_e -> 1.0 rmn_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c	((SCO0808 and SCO0449 and SCO0809 and SCO2747 and SCO0810 and SCO6259 and SCO6010 and SCO4886 and SCO6567 and SCO0811 and SCO2405 and SCO2746 and SCO6981))	Transport, Membrane
SALCpts	salicin transport via PEP:Pyr PTS 	0.0	1.0 pep_c + 1.0 salcn_e -> 1.0 pyr_c + 1.0 salc6p_c	()	Transport, Membrane
SBTabc	D-sorbitol transport via ABC system	0.0	1.0 sbt_DASH_D_e + 1.0 h2o_c + 1.0 atp_c -> 1.0 pi_c + 1.0 h_c + 1.0 adp_c + 1.0 sbt_DASH_D_c	((SCO1898 and SCO1057 and SCO1899 and SCO1900 and SCO2969 and SCO1707 and SCO3706 and SCO5258 and SCO4936 and SCO5648 and SCO6062 and SCO1621 and SCO3453 and SCO2931 and SCO3089 and SCO5116 and SCO5923 and SCO5480 and SCO4830 and SCO5121 and SCO6095 and SCO5668 and SCO4240 and SCO7545 and SCO1032))	Transport, Membrane
SERt2r	L-serine reversible transport via proton symport	-1000.0	1.0 h_e + 1.0 ser_DASH_L_e <=> 1.0 ser_DASH_L_c + 1.0 h_c	()	Transport, Membrane
SKMt2	shikimate transport in via proton symport	0.0	1.0 skm_e + 1.0 h_e -> 1.0 skm_c + 1.0 h_c	(SCO7395 or SCO5468 or SCO6690 or SCO1010 or SCO1225 or SCO2336)	Transport, Membrane
SPMDabc	spermidine transport via ABC system	0.0	1.0 h2o_c + 1.0 spmd_e + 1.0 atp_c -> 1.0 spmd_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c	((SCO5658 and SCO5667 and SCO5658 and SCO5667 and SCO2969 and SCO1707 and SCO3706 and SCO1559 and SCO5258 and SCO4936 and SCO5648 and SCO2831 and SCO6062 and SCO1621 and SCO5712 and SCO3453 and SCO2931 and SCO5116 and SCO5923 and SCO4666 and SCO0818 and SCO5480 and SCO4830 and SCO5121 and SCO6095 and SCO3755 and SCO5668 and SCO4240 and SCO7545 and SCO1032 and SCO5777 and SCO5669 and SCO5670))	Transport, Membrane
SPMDt3	spermidine transport out via proton antiport	0.0	1.0 spmd_c + 1.0 h_e -> 1.0 spmd_e + 1.0 h_c	(SCO1918)	Transport, Membrane
SUCCt2_2	succinate transport via proton symport (2 H)	0.0	2.0 h_e + 1.0 succ_e -> 1.0 succ_c + 2.0 h_c	(SCO5436 or SCO4498)	Transport, Membrane
TARTt2_3	D-tartrate transport via proton symport (3 H)	0.0	1.0 tartr_DASH_D_e + 3.0 h_e -> 3.0 h_c + 1.0 tartr_DASH_D_c	()	Transport, Membrane
TAURabc	taurine transport via ABC system	0.0	1.0 h2o_c + 1.0 taur_e + 1.0 atp_c -> 1.0 pi_c + 1.0 taur_c + 1.0 h_c + 1.0 adp_c	((SCO7544 and SCO1707 and SCO3706 and SCO1559 and SCO4936 and SCO5648 and SCO6062 and SCO1621 and SCO3453 and SCO2931 and SCO6366 and SCO5923 and SCO4666 and SCO0818 and SCO4830 and SCO6095 and SCO5668 and SCO4240 and SCO7545 and SCO5777 and SCO7546))	Transport, Membrane
THMabc	thiamine transport via ABC system	0.0	1.0 h2o_c + 1.0 thm_e + 1.0 atp_c -> 1.0 thm_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c	((SCO5646 and SCO5647 and SCO2969 and SCO1707 and SCO3706 and SCO1559 and SCO5258 and SCO0709 and SCO5648 and SCO2831 and SCO6062 and SCO1621 and SCO5712 and SCO3453 and SCO2931 and SCO5035 and SCO5923 and SCO4666 and SCO4830 and SCO6095 and SCO5668 and SCO4240 and SCO7545 and SCO5777))	Transport, Membrane
THMDt2r	thymidine transport in via proton symport, reversible	-1000.0	1.0 thymd_e + 1.0 h_e <=> 1.0 h_c + 1.0 thymd_c	()	Transport, Membrane
THRabc	L-threonine transport via ABC system	0.0	1.0 h2o_c + 1.0 thr_DASH_L_e + 1.0 atp_c -> 1.0 thr_DASH_L_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c	((SCO0706 and SCO0707 and SCO0708 and SCO0709 and SCO5648 and SCO7181 and SCO4886 and SCO2011 and SCO6567 and SCO2012 and SCO0710 and SCO7182) or (SCO2008 and SCO2009 and SCO2010 and SCO5258 and SCO0709 and SCO2012 and SCO6010 and SCO7181 and SCO2011 and SCO5777 and SCO2012 and SCO0710 and SCO7182 and SCO7181 and SCO2011) or (SCO0709 and SCO2012 and SCO6010 and SCO7181 and SCO2011 and SCO2012 and SCO0710 and SCO7182 and SCO7183 and SCO7184 and SCO7185))	Transport, Membrane
THRt2	L-threonine efflux transport via proton antiport	0.0	1.0 thr_DASH_L_c + 1.0 h_e -> 1.0 thr_DASH_L_e + 1.0 h_c	(SCO4374)	Transport, Membrane
THYMt3r	thymine transport out via proton antiport, reversible	-1000.0	1.0 h_e + 1.0 thym_c <=> 1.0 thym_e + 1.0 h_c	()	Transport, Membrane
TREabc	trehalose transport via ABC system	0.0	1.0 h2o_c + 1.0 tre_e + 1.0 atp_c -> 1.0 tre_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c	((SCO1882 and SCO6603 and SCO2944 and SCO2229 and SCO6007 and SCO0533 and SCO1537 and SCO1058 and SCO2432 and SCO6087 and SCO5428 and SCO7487 and SCO1886 and SCO5234 and SCO3482 and SCO0540 and SCO2230 and SCO7504 and SCO3504 and SCO0532 and SCO0539 and SCO1057 and SCO1887) or (SCO6601 and SCO6602 and SCO2230 and SCO1057 and SCO6603 and SCO2944 and SCO2229 and SCO6007 and SCO3503 and SCO0533 and SCO2660 and SCO1058 and SCO2432 and SCO6087 and SCO2980 and SCO7487 and SCO1886 and SCO5234 and SCO3482 and SCO0540))	Transport, Membrane
TRPt2r	L-tryptophan reversible transport via proton symport	-1000.0	1.0 trp_DASH_L_e + 1.0 h_e <=> 1.0 h_c + 1.0 trp_DASH_L_c	(SCO6734 or SCO2914 or SCO2631 or SCO2628)	Transport, Membrane
TYRt2r	L-tyrosine reversible transport via proton symport	-1000.0	1.0 tyr_DASH_L_e + 1.0 h_e <=> 1.0 h_c + 1.0 tyr_DASH_L_c	(SCO6734 or SCO2914 or SCO2631 or SCO2628)	Transport, Membrane
URAt2r	uracil transport in via proton symport, reversible	-1000.0	1.0 h_e + 1.0 ura_e <=> 1.0 ura_c + 1.0 h_c	(SCO1450)	Transport, Membrane
UREAt	Urea transport via facilitate diffusion	-1000.0	1.0 urea_e <=> 1.0 urea_c	(SCO1659)	Transport, Membrane
URIt2r	uridine transport in via proton symport, reversible	-1000.0	1.0 h_e + 1.0 uri_e <=> 1.0 uri_c + 1.0 h_c	()	Transport, Membrane
VALabc	L-valine transport via ABC system	0.0	1.0 val_DASH_L_e + 1.0 h2o_c + 1.0 atp_c -> 1.0 pi_c + 1.0 h_c + 1.0 adp_c + 1.0 val_DASH_L_c	((SCO0706 and SCO0707 and SCO0708 and SCO0709 and SCO5648 and SCO7181 and SCO4886 and SCO2011 and SCO6567 and SCO2012 and SCO0710 and SCO7182) or (SCO2008 and SCO2009 and SCO2010 and SCO5258 and SCO0709 and SCO2012 and SCO6010 and SCO7181 and SCO2011 and SCO5777 and SCO2012 and SCO0710 and SCO7182 and SCO7181 and SCO2011) or (SCO0709 and SCO2012 and SCO6010 and SCO7181 and SCO2011 and SCO2012 and SCO0710 and SCO7182 and SCO7183 and SCO7184 and SCO7185))	Transport, Membrane
VANK	Vanillate/proton symport transport	-1000.0	1.0 h_e + 1.0 vanlt_e <=> 1.0 vanlt_c + 1.0 h_c	()	Transport, Membrane
XANt2	xanthine transport in via proton symport	0.0	1.0 xan_e + 1.0 h_e -> 1.0 h_c + 1.0 xan_c	(SCO6214 or SCO6212)	Transport, Membrane
XTSNt2r	Xanthosine transport via proton symport	-1000.0	1.0 xtsn_e + 1.0 h_e <=> 1.0 h_c + 1.0 xtsn_c	()	Transport, Membrane
XYLabc	D-xylose transport via ABC system	0.0	1.0 h2o_c + 1.0 atp_c + 1.0 xyl_DASH_D_e -> 1.0 xyl_DASH_D_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c	((SCO3667 and SCO6009 and SCO2404 and SCO6259 and SCO6010 and SCO7181 and SCO4886 and SCO2011 and SCO6567 and SCO0811 and SCO2405 and SCO5777 and SCO2746 and SCO6981 and SCO6011 and SCO2406))	Transport, Membrane
XYLTabc	xylitol transport via ABC system	0.0	1.0 h2o_c + 1.0 atp_c + 1.0 xylt_e -> 1.0 xylt_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c	((SCO1898 and SCO1057 and SCO1899 and SCO1900 and SCO2969 and SCO1707 and SCO3706 and SCO5258 and SCO4936 and SCO5648 and SCO6062 and SCO1621 and SCO3453 and SCO2931 and SCO3089 and SCO5116 and SCO5923 and SCO5480 and SCO4830 and SCO5121 and SCO6095 and SCO5668 and SCO4240 and SCO7545 and SCO1032))	Transport, Membrane
ALATRS	Alanyl-tRNA synthetase	0.0	1.0 ala_DASH_L_c + 1.0 trnaala_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 amp_c + 1.0 alatrna_c	(SCO7600 or SCO1501)	tRNA Charging
ARGTRS	Arginyl-tRNA synthetase	0.0	1.0 arg_DASH_L_c + 1.0 trnaarg_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 amp_c + 1.0 argtrna_c	(SCO3304)	tRNA Charging
ASPTRS	Aspartyl-tRNA synthetase	0.0	1.0 trnaasp_c + 1.0 asp_DASH_L_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 asptrna_c + 1.0 amp_c	(SCO3795)	tRNA Charging
CYSTRS	Cysteinyl-tRNA synthetase	0.0	1.0 trnacys_c + 1.0 cys_DASH_L_c + 1.0 atp_c -> 1.0 cystrna_c + 1.0 ppi_c + 1.0 amp_c	(SCO1663 or SCO4235)	tRNA Charging
FMETTRS	Methionyl-tRNA formyltransferase	0.0	1.0 mettrna_c + 1.0 10fthf_c -> 1.0 h_c + 1.0 fmettrna_c + 1.0 thf_c	(SCO1473)	tRNA Charging
GLYTRS	Glycyl-tRNA synthetase	0.0	1.0 trnagly_c + 1.0 gly_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 glytrna_c + 1.0 amp_c	(SCO2504)	tRNA Charging
HISTRS	Histidyl-tRNA synthetase	0.0	1.0 his_DASH_L_c + 1.0 trnahis_c + 1.0 atp_c -> 1.0 histrna_c + 1.0 ppi_c + 1.0 amp_c	(SCO1508)	tRNA Charging
ILETRS	Isoleucyl-tRNA synthetase	0.0	1.0 ile_DASH_L_c + 1.0 trnaile_c + 1.0 atp_c -> 1.0 iletrna_c + 1.0 ppi_c + 1.0 amp_c	(SCO2076)	tRNA Charging
LEUTRS	Leucyl-tRNA synthetase	0.0	1.0 leu_DASH_L_c + 1.0 atp_c + 1.0 trnaleu_c -> 1.0 leutrna_c + 1.0 ppi_c + 1.0 amp_c	(SCO2571)	tRNA Charging
LYSTRS	Lysyl-tRNA synthetase	0.0	1.0 trnalys_c + 1.0 lys_DASH_L_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 amp_c + 1.0 lystrna_c	(SCO3303 or SCO6384 or SCO3397)	tRNA Charging
METTRS	Methionyl-tRNA synthetase	0.0	1.0 trnamet_c + 1.0 atp_c + 1.0 met_DASH_L_c -> 1.0 ppi_c + 1.0 mettrna_c + 1.0 amp_c	(SCO3792)	tRNA Charging
PHETRS	Phenylalanyl-tRNA synthetase	0.0	1.0 trnaphe_c + 1.0 atp_c + 1.0 phe_DASH_L_c -> 1.0 ppi_c + 1.0 phetrna_c + 1.0 amp_c	((SCO1594 and SCO1595))	tRNA Charging
PROTRS	Prolyl-tRNA synthetase	0.0	1.0 trnapro_c + 1.0 pro_DASH_L_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 amp_c + 1.0 protrna_c	(SCO5699)	tRNA Charging
SERTRS	Seryl-tRNA synthetase	0.0	1.0 ser_DASH_L_c + 1.0 trnaser_c + 1.0 atp_c -> 1.0 sertrna_c + 1.0 ppi_c + 1.0 amp_c	(SCO3961)	tRNA Charging
THRTRS	Threonyl-tRNA synthetase	0.0	1.0 thr_DASH_L_c + 1.0 atp_c + 1.0 trnathr_c -> 1.0 thrtrna_c + 1.0 ppi_c + 1.0 amp_c	(SCO3778 or SCO1531)	tRNA Charging
TRPTRS	Tryptophanyl-tRNA synthetase	0.0	1.0 trp_DASH_L_c + 1.0 atp_c + 1.0 trnatrp_c -> 1.0 ppi_c + 1.0 trptrna_c + 1.0 amp_c	(SCO4839 or SCO3334)	tRNA Charging
TYRTRS	tyrosyl-tRNA synthetase	0.0	1.0 trnatyr_c + 1.0 atp_c + 1.0 tyr_DASH_L_c -> 1.0 ppi_c + 1.0 tyrtrna_c + 1.0 amp_c	(SCO1818)	tRNA Charging
VALTRS	Valyl-tRNA synthetase	0.0	1.0 trnaval_c + 1.0 atp_c + 1.0 val_DASH_L_c -> 1.0 ppi_c + 1.0 valtrna_c + 1.0 amp_c	(SCO2615)	tRNA Charging
34HPPOR	4-Hydroxyphenylpyruvate:oxygen oxidoreductase	0.0	1.0 o2_c + 1.0 34hpp_c -> 1.0 hgentis_c + 1.0 co2_c	(SCO2927 or SCO3229)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
ANPRT	anthranilate phosphoribosyltransferase	0.0	1.0 anth_c + 1.0 prpp_c -> 1.0 ppi_c + 1.0 pran_c	(SCO2147 or SCO3212)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
ANS	anthranilate synthase	0.0	1.0 chor_c + 1.0 gln_DASH_L_c -> 1.0 anth_c + 1.0 glu_DASH_L_c + 1.0 pyr_c + 1.0 h_c	((SCO3851 and SCO3213 and SCO1547 and SCO2043 and SCO3214 and SCO7691) or SCO1547 or SCO2043 or SCO3214 or SCO7691)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
CHORM	chorismate mutase	0.0	1.0 chor_c -> 1.0 pphn_c	(SCO2019)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
CHORS	chorismate synthase	0.0	1.0 3psme_c -> 1.0 chor_c + 1.0 pi_c	(SCO1496)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
DDPA	3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase	0.0	1.0 pep_c + 1.0 h2o_c + 1.0 e4p_c -> 1.0 pi_c + 1.0 2dda7p_c	(SCO2115 or SCO3210)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
DHQS	3-dehydroquinate synthase	0.0	1.0 2dda7p_c -> 1.0 pi_c + 1.0 3dhq_c	(SCO1494)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
DHQTi	3-dehydroquinate dehydratase, irreversible	0.0	1.0 3dhq_c -> 1.0 3dhsk_c + 1.0 h2o_c	(SCO1961)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
FANH	N-Formylanthranilate amidohydrolase	0.0	1.0 nformanth_c + 1.0 h2o_c -> 1.0 anth_c + 1.0 h_c + 1.0 for_c	(SCO3644)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
FKYNH	N-Formyl-L-kynurenine amidohydrolase	0.0	1.0 Lfmkynr_c + 1.0 h2o_c -> 1.0 h_c + 1.0 for_c + 1.0 Lkynr_c	(SCO3644)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
FUMAC	fumarylacetoacetase	0.0	1.0 4fumacac_c + 1.0 h2o_c -> 1.0 acac_c + 1.0 fum_c + 1.0 h_c	(SCO4580)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
HGNTOR	Homogentisate:oxygen 1,2-oxidoreductase (decyclizing)	0.0	1.0 hgentis_c + 1.0 o2_c -> 1.0 4mlacac_c + 1.0 h_c	(SCO1715)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
HKYNH	3-Hydroxy-L-kynurenine hydrolase	0.0	1.0 hLkynr_c + 1.0 h2o_c -> 1.0 3hanthrn_c + 1.0 ala_DASH_L_c	(SCO3645)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
IGPS	indole-3-glycerol-phosphate synthase	0.0	1.0 h_c + 1.0 2cpr5p_c -> 1.0 h2o_c + 1.0 co2_c + 1.0 3ig3p_c	(SCO2039 or SCO3211)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
KYN	kynureninase	0.0	1.0 h2o_c + 1.0 Lkynr_c -> 1.0 ala_DASH_L_c + 1.0 anth_c + 1.0 h_c	(SCO3645)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
LFORKYNHYD	L-Formylkynurenine hydrolase	0.0	1.0 Lfmkynr_c + 1.0 h2o_c -> 1.0 nformanth_c + 1.0 ala_DASH_L_c + 1.0 h_c	(SCO3645)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
PHETA1	phenylalanine transaminase	-1000.0	1.0 akg_c + 1.0 phe_DASH_L_c <=> 1.0 phpyr_c + 1.0 glu_DASH_L_c	(SCO1859 or SCO3944 or SCO2053 or SCO4645 or SCO3658 or SCO5941)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
PPND	prephenate dehydrogenase	0.0	1.0 pphn_c + 1.0 nad_c -> 1.0 34hpp_c + 1.0 co2_c + 1.0 nadh_c	(SCO1761 or SCO3221)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
PPNDH	prephenate dehydratase	0.0	1.0 pphn_c + 1.0 h_c -> 1.0 phpyr_c + 1.0 h2o_c + 1.0 co2_c	(SCO3962)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
PRAIi	phosphoribosylanthranilate isomerase (irreversible)	0.0	1.0 pran_c -> 1.0 2cpr5p_c	(SCO2050)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
PSCVT	3-phosphoshikimate 1-carboxyvinyltransferase	-1000.0	1.0 pep_c + 1.0 skm5p_c <=> 1.0 pi_c + 1.0 3psme_c	(SCO6819 or SCO5212)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
SHK3Dr	shikimate dehydrogenase	-1000.0	1.0 3dhsk_c + 1.0 nadph_c + 1.0 h_c <=> 1.0 nadp_c + 1.0 skm_c	(SCO1498)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
SHKK	shikimate kinase	0.0	1.0 skm_c + 1.0 atp_c -> 1.0 skm5p_c + 1.0 adp_c + 1.0 h_c	(SCO1495)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
TRPO2	L-Tryptophan:oxygen 2,3-oxidoreductase (decyclizing)	0.0	1.0 o2_c + 1.0 trp_DASH_L_c -> 1.0 Lfmkynr_c	(SCO3646)	Tyrosine, Tryptophan, and Phenylalanine Metabolism
TRPS1	tryptophan synthase (indoleglycerol phosphate)	0.0	1.0 ser_DASH_L_c + 1.0 3ig3p_c -> 1.0 h2o_c + 1.0 g3p_c + 1.0 trp_DASH_L_c	((SCO2036 and SCO2037))	Tyrosine, Tryptophan, and Phenylalanine Metabolism
TRPS2	tryptophan synthase (indole)	0.0	1.0 ser_DASH_L_c + 1.0 indole_c -> 1.0 h2o_c + 1.0 trp_DASH_L_c	((SCO2036 and SCO2037))	Tyrosine, Tryptophan, and Phenylalanine Metabolism
TRPS3	tryptophan synthase (indoleglycerol phosphate)	0.0	1.0 3ig3p_c -> 1.0 g3p_c + 1.0 indole_c	((SCO2036 and SCO2037))	Tyrosine, Tryptophan, and Phenylalanine Metabolism
